COUNTY,LN,TOT_DIST,PRED,TRUE,ERROR,INC_PCT
DeKalb County,8022197,28.56970138,12.08795593,12.01370075,0.074255174,7
DeKalb County,8022557,37.21998203,11.82959212,12.09234388,-0.262751759,15
DeKalb County,8022736,40.10715024,11.55941653,11.81303006,-0.253613527,-4
DeKalb County,8022790,31.03841584,13.08693815,13.29631668,-0.209378538,-1
DeKalb County,8022929,20.62093181,11.74930029,12.07254125,-0.323240965,6
DeKalb County,8023186,52.11244196,12.72111911,12.69158046,0.029538645,16
DeKalb County,8023294,14.27459612,12.81629073,12.8346813,-0.018390572,0
DeKalb County,8023495,65.58874771,11.68595883,11.81303006,-0.127071226,21
DeKalb County,8023747,22.13265674,12.87628335,12.78968394,0.086599409,5
DeKalb County,8024086,21.37058866,12.20922234,12.07254125,0.13668109,1
DeKalb County,8024108,26.21062792,11.9208759,11.9511804,-0.030304495,-4
DeKalb County,8024176,24.87510272,12.36308124,12.56024446,-0.197163215,10
DeKalb County,8024344,37.10061901,11.56456629,11.3736634,0.19090289,5
DeKalb County,8024410,34.38026589,11.51756788,11.91839057,-0.400822696,12
DeKalb County,8024443,9.498929971,12.76538479,13.11231304,-0.346928252,3
DeKalb County,8024671,52.07742365,12.73718846,12.7510098,-0.013821344,-2
DeKalb County,8024771,14.01616918,12.73829317,12.82125828,-0.08296511,11
DeKalb County,8024903,16.3282121,12.35492046,12.3796057,-0.024685239,3
DeKalb County,8024936,22.73390702,12.63639592,12.55320218,0.083193744,14
DeKalb County,8024957,39.20470067,13.16447403,13.11231304,0.052160985,-2
DeKalb County,8024962,20.91570358,12.58556437,12.54610995,0.039454424,8
DeKalb County,8024969,92.08750946,12.50873233,12.85317589,-0.344443557,8
DeKalb County,8025098,25.56371656,13.13483219,13.12735092,0.007481274,4
DeKalb County,8025113,16.3656906,13.42035636,13.30468493,0.115671423,4
DeKalb County,8025154,27.59738893,11.5338464,11.9316358,-0.397789395,-3
DeKalb County,8025398,22.80808451,12.70206585,12.6031695,0.098896343,13
DeKalb County,8025517,42.25325384,11.56519082,11.56171563,0.003475191,14
DeKalb County,8025638,57.15118982,11.7665323,11.58058411,0.185948187,33
DeKalb County,8025662,19.22046767,11.99720742,12.01370075,-0.016493331,-2
DeKalb County,8025673,89.68148301,11.5339854,11.81303006,-0.279044654,23
DeKalb County,8025977,81.91574789,13.39745348,13.39999511,-0.002541638,8
DeKalb County,8025989,36.00936704,13.14365512,13.18345848,-0.03980336,-1
DeKalb County,8026697,118.5952574,13.169804,13.32937755,-0.159573543,5
DeKalb County,8026757,34.51634784,12.7853761,12.69158046,0.093795637,12
DeKalb County,8026760,16.78439587,12.20814956,12.34583459,-0.13768503,15
DeKalb County,8026906,39.51756688,11.69573021,11.51292546,0.182804741,6
DeKalb County,8027101,31.17132422,12.050607,11.73606902,0.314537987,16
DeKalb County,8027123,13.90934922,12.70522572,12.7512997,-0.046073978,-1
DeKalb County,8027149,15.99923653,12.79103583,12.61120436,0.179831461,5
DeKalb County,8027182,18.28335161,11.85488889,11.88448902,-0.029600132,12
DeKalb County,8027428,43.86592758,12.09525678,12.03765399,0.057602789,9
DeKalb County,8027849,24.00805461,11.46884745,11.78676213,-0.317914676,0
DeKalb County,8027897,47.7810495,11.51965408,11.58524613,-0.065592051,5
DeKalb County,8027929,13.10407168,13.03437481,12.9360338,0.098341008,7
DeKalb County,8027966,20.93174092,12.75663961,12.80765263,-0.05101302,5
DeKalb County,8028254,21.95239956,12.3172572,12.23076526,0.086491943,17
DeKalb County,8028340,14.87408609,12.29377864,12.08953883,0.204239808,7
DeKalb County,8028641,14.09385969,12.23021991,12.05524976,0.174970151,-2
DeKalb County,8028725,54.14996164,13.31011039,13.24121251,0.068897875,12
DeKalb County,8028832,20.7699707,12.80645891,12.79939949,0.007059421,23
DeKalb County,8028913,27.7042648,13.03765581,13.05622357,-0.018567761,-4
DeKalb County,8028977,21.85086049,11.69610927,11.91772368,-0.221614411,3
DeKalb County,8029037,34.8056194,11.73342608,11.95761129,-0.224185211,28
DeKalb County,8029223,26.87629641,11.79072075,11.67419361,0.116527136,10
DeKalb County,8029405,29.91952843,12.35310975,12.43916653,-0.086056782,-2
DeKalb County,8029430,10.89264628,12.92063624,12.92391244,-0.003276204,7
DeKalb County,8029448,21.39634325,12.12791932,12.02574909,0.102170227,17
DeKalb County,8029759,25.82597666,13.27291732,13.12236338,0.150553939,-1
DeKalb County,8030101,134.8989549,12.4997647,12.40901349,0.09075121,3
DeKalb County,8030317,14.49169485,13.01119624,12.99453001,0.016666235,0
DeKalb County,8030440,12.84579113,12.58513866,12.34539971,0.239738954,3
DeKalb County,8030560,34.24526134,11.5548452,11.7352687,-0.180423495,-9
DeKalb County,8030789,12.97395129,12.8198756,12.8144786,0.005397007,0
DeKalb County,8031028,15.3485015,13.06588453,13.09293457,-0.027050041,6
DeKalb County,8031317,46.05453365,13.09946094,13.17115354,-0.071692601,10
DeKalb County,8031478,36.60725201,12.16851038,12.60148742,-0.432977036,23
DeKalb County,8031665,137.6435137,12.62212177,12.50617724,0.115944529,5
DeKalb County,8031716,40.26910187,12.38382387,11.87059991,0.513223962,5
DeKalb County,8031947,32.10736221,12.57652695,12.50617724,0.070349715,-5
DeKalb County,8032027,29.22539707,11.70687539,11.77528973,-0.068414339,21
DeKalb County,8032037,38.37311353,11.92465521,11.86358234,0.061072875,5
DeKalb County,8032093,26.21309763,12.34304144,12.29225034,0.050791093,5
DeKalb County,8032141,23.44865883,12.86558513,12.80077975,0.06480538,5
DeKalb County,8032415,19.93751094,12.40277596,12.59303428,-0.190258321,15
DeKalb County,8032421,12.150102,12.38486041,12.72188581,-0.337025399,46
DeKalb County,8032468,30.39413386,12.01743476,11.83500896,0.182425791,26
DeKalb County,8032606,17.7575245,11.83662583,11.42096367,0.415662161,12
DeKalb County,8032664,11.18157488,12.94746334,12.97154049,-0.02407715,7
DeKalb County,8032774,53.766267,12.568714,12.48710768,0.08160632,15
DeKalb County,8032780,25.31448961,12.55795329,12.61153775,-0.053584468,6
DeKalb County,8032882,29.74341226,11.73893695,11.96081129,-0.221874338,37
DeKalb County,8032928,67.18244758,13.19165593,13.42984808,-0.238192145,1
DeKalb County,8032936,50.26081099,11.64798556,11.74403719,-0.096051627,7
DeKalb County,8032969,31.37016849,12.45330977,12.47227569,-0.018965915,-7
DeKalb County,8033116,24.80333312,12.42999221,12.64432758,-0.214335366,10
DeKalb County,8033168,24.39538797,11.48190038,11.32055357,0.161346811,5
DeKalb County,8033936,24.14192742,12.54768848,12.59133505,-0.043646563,5
DeKalb County,8033944,18.4842494,11.80459517,12.01370075,-0.209105586,15
DeKalb County,8033957,18.03695746,11.70166232,11.86287786,-0.161215544,6
DeKalb County,8034188,33.4943279,12.527645,12.73080117,-0.203156175,41
DeKalb County,8034544,16.35441845,12.5881144,12.70381303,-0.115698626,1
DeKalb County,8034602,17.04533376,12.94807348,12.95984445,-0.011770969,-1
DeKalb County,8034733,33.52231533,11.80259196,11.46163217,0.340959793,-1
DeKalb County,8034814,24.62291276,12.11897969,12.13350195,-0.014522258,-3
DeKalb County,8034904,44.3706091,13.10370784,13.31628407,-0.212576225,-3
DeKalb County,8035030,10.0033478,12.24631026,12.3883942,-0.142083941,8
DeKalb County,8035078,44.65468993,13.51761481,13.42246797,0.095146843,5
DeKalb County,8035163,21.45945289,11.76982865,11.71993963,0.049889015,22
DeKalb County,8035172,28.09682546,12.8685526,12.84792653,0.020626067,6
DeKalb County,8035223,26.109946,12.91784388,12.99430271,-0.076458828,7
DeKalb County,8035600,20.33413961,13.06436023,12.97154049,0.092819747,11
DeKalb County,8035655,209.4755736,11.93462151,12.09793049,-0.163308977,5
DeKalb County,8035708,38.18881914,12.42463033,12.60484877,-0.180218433,5
DeKalb County,8036011,29.06666237,12.94739473,12.89295021,0.054444512,28
DeKalb County,8036108,16.94309391,12.89728569,13.00019574,-0.102910056,3
DeKalb County,8036213,42.53080428,13.01005403,12.76540268,0.244651355,3
DeKalb County,8036308,63.97580649,12.9659498,13.01811336,-0.052163553,1
DeKalb County,8036399,27.27219996,12.88749787,12.82395734,0.063540528,22
DeKalb County,8036441,18.96410363,11.91135165,11.91839057,-0.007038926,3
DeKalb County,8036582,95.56656,12.04261959,12.0032218,0.039397791,-3
DeKalb County,8036603,17.87560854,11.50175727,11.22524339,0.276513881,15
DeKalb County,8037232,51.76616105,11.63573364,11.35040654,0.285327103,5
DeKalb County,8037362,8.99651628,13.02535977,13.12236338,-0.09700361,11
DeKalb County,8037385,11.32123139,12.9374101,12.81311713,0.124292974,5
DeKalb County,8037413,86.08235485,12.98447534,13.04979268,-0.065317342,-2
DeKalb County,8037448,20.65557508,11.6447713,11.49781183,0.146959476,-1
DeKalb County,8037469,47.77875987,11.57669012,11.84222921,-0.265539093,23
DeKalb County,8037611,63.84053657,12.49290925,12.40901349,0.083895756,14
DeKalb County,8037635,17.77132814,11.89653084,12.1281111,-0.231580269,12
DeKalb County,8037746,32.07307441,12.74267375,12.46843691,0.274236841,15
DeKalb County,8037917,74.74613752,11.55852356,11.58988651,-0.031362941,1
DeKalb County,8038021,79.73091094,12.74592072,12.62806706,0.117853664,-2
DeKalb County,8038312,17.6383482,11.50378969,11.4019939,0.101795789,32
DeKalb County,8038373,59.16391358,11.80569431,11.84222921,-0.036534904,9
DeKalb County,8038421,22.41751429,12.0133368,12.03765399,-0.024317193,-5
DeKalb County,8038475,15.57009715,12.65102548,12.61718843,0.033837055,5
DeKalb County,8038546,48.88747903,11.98067464,11.98292909,-0.002254455,5
DeKalb County,8038556,27.53148892,12.62669239,12.72635343,-0.099661036,6
DeKalb County,8038718,16.5924247,11.80734839,11.68687877,0.120469618,22
DeKalb County,8038819,20.61907539,11.74490418,11.80559508,-0.060690896,12
DeKalb County,8038831,14.02913293,12.79857346,12.95098176,-0.152408297,6
DeKalb County,8038924,23.50888822,11.38533641,11.54925739,-0.163920987,1
DeKalb County,8038958,29.96821631,13.22507297,13.31298374,-0.087910766,0
DeKalb County,8039012,20.56409325,12.0583406,12.02574909,0.032591508,9
DeKalb County,8039077,17.11783924,13.14985376,13.19932442,-0.049470662,34
DeKalb County,8039240,20.09901326,12.93171916,12.79385931,0.137859847,16
DeKalb County,8039384,13.83424184,11.60309077,11.66992921,-0.06683844,3
DeKalb County,8039570,18.03608424,11.9196957,11.99843328,-0.078737578,16
DeKalb County,8039581,88.10948228,11.68497246,11.91839057,-0.233418111,32
DeKalb County,8039597,33.73602441,12.93258727,12.96453929,-0.031952026,22
DeKalb County,8039614,48.96363896,13.05011954,12.8346813,0.215438231,19
DeKalb County,8039759,20.01968349,12.79666825,12.96687847,-0.170210223,2
DeKalb County,8039899,17.65344192,12.92887566,13.01477817,-0.085902504,16
DeKalb County,8039929,17.13201248,11.90339223,11.76756768,0.135824549,1
DeKalb County,8040119,24.95550624,11.98751221,12.0334915,-0.04597929,-3
DeKalb County,8040173,9.97770585,12.68376003,12.77422334,-0.090463308,-7
DeKalb County,8040239,14.08191453,12.48649954,12.4292162,0.05728334,10
DeKalb County,8040268,12.57734961,12.92947967,12.80765263,0.121827039,9
DeKalb County,8040454,21.58714721,12.65566914,12.57729131,0.078377823,6
DeKalb County,8040847,39.3113208,12.70592702,12.56549382,0.140433203,21
DeKalb County,8040875,15.29634248,12.59885328,12.63427724,-0.035423958,5
DeKalb County,8040911,17.76027343,12.54397173,12.54966235,-0.005690622,10
DeKalb County,8041010,37.11699515,12.7616294,12.63134038,0.13028902,1
DeKalb County,8041027,27.45358989,12.56776505,12.84000047,-0.272235417,-2
DeKalb County,8041040,19.0223666,11.86114031,11.91505167,-0.053911365,12
DeKalb County,8041243,47.34980097,12.31618247,12.42078072,-0.104598248,36
DeKalb County,8041247,55.53934905,12.55187289,12.5776362,-0.025763316,11
DeKalb County,8041360,181.2010709,12.78192966,12.80765263,-0.025722971,5
DeKalb County,8041441,30.61278862,12.72169531,12.76568843,-0.043993125,5
DeKalb County,8041543,35.80240619,11.94985602,12.15477935,-0.204923336,10
DeKalb County,8041712,29.79523134,12.48684855,12.56024446,-0.073395907,-4
DeKalb County,8041874,22.84341045,11.80366336,11.83500896,-0.031345602,31
DeKalb County,8041939,68.00632642,11.69512896,11.58640824,0.108720723,36
DeKalb County,8042323,27.23803241,13.56612417,13.5116991,0.054425067,8
DeKalb County,8042477,61.29603871,12.48827132,12.23027733,0.257993988,4
DeKalb County,8042660,83.16730006,12.14816288,12.14950229,-0.001339411,5
DeKalb County,8043527,44.620068,13.14291681,13.142166,0.000750805,11
DeKalb County,8043620,29.15249763,11.87116965,11.8493977,0.021771948,-3
DeKalb County,8044244,25.77341606,13.25684923,13.2048646,0.051984634,5
DeKalb County,8044405,16.14927561,12.96092993,12.89921983,0.061710103,1
DeKalb County,8044523,40.56273484,11.97021757,12.27792808,-0.307710515,17
DeKalb County,8044567,33.81014152,12.72008496,12.6854076,0.034677353,5
DeKalb County,8044724,20.76990861,11.8224595,11.73606902,0.086390488,15
DeKalb County,8045018,9.063606887,12.80536591,12.72709609,0.078269811,11
DeKalb County,8045206,33.65854871,12.05210313,11.91839057,0.133712552,16
DeKalb County,8045257,15.03215807,12.79817903,12.91164235,-0.11346332,15
DeKalb County,8045276,120.7319031,13.57886326,13.40754232,0.171320945,5
DeKalb County,8045570,12.99546269,12.36420602,12.36904147,-0.004835455,0
DeKalb County,8045864,24.13770959,12.40677709,12.35879373,0.047983357,13
DeKalb County,8046082,27.6784037,12.80629946,12.9692122,-0.162912739,26
DeKalb County,8046202,25.40750618,13.44583643,13.23569206,0.210144366,5
DeKalb County,8046631,23.66136996,11.68856842,11.02679245,0.661775966,14
DeKalb County,8046808,29.92401291,12.60686811,12.66665705,-0.059788944,3
DeKalb County,8046811,22.17191628,11.76869194,11.81303006,-0.044338116,9
DeKalb County,8046979,16.22514713,12.86710087,12.69158046,0.175520407,5
DeKalb County,8047118,16.85456433,13.34788597,13.38087407,-0.032988098,-2
DeKalb County,8047142,67.65669013,11.61641492,11.65181746,-0.035402547,-1
DeKalb County,8047154,12.82390652,12.16782463,12.09514108,0.072683543,5
DeKalb County,8047294,28.24184275,12.19900069,12.35449265,-0.155491959,-8
DeKalb County,8047606,16.53795321,12.79491464,12.75419405,0.040720589,10
DeKalb County,8047657,29.61920642,12.8309412,12.54254488,0.288396316,24
DeKalb County,8047744,14.95058346,12.4047513,12.25486281,0.149888486,5
DeKalb County,8047867,17.30817147,12.46308068,12.38797745,0.075103236,-5
DeKalb County,8047918,16.72462941,12.85681501,12.92391244,-0.067097425,3
DeKalb County,8047919,32.24890609,11.89928632,12.01370075,-0.114414435,10
DeKalb County,8048077,40.19447862,11.44514129,11.47729829,-0.032156995,-7
DeKalb County,8048117,19.16980769,11.7675447,12.01309451,-0.245549806,16
DeKalb County,8048317,31.26964204,12.60879651,12.36691517,0.241881343,4
DeKalb County,8048347,24.0697601,12.90537356,12.78828827,0.117085299,20
DeKalb County,8048366,18.86842484,12.58744384,12.97444325,-0.386999409,-4
DeKalb County,8048375,30.81722245,12.66939445,12.58450908,0.084885367,5
DeKalb County,8048383,13.16656374,12.93724215,12.69158046,0.245661686,5
DeKalb County,8048431,17.34723664,11.76202144,11.56076279,0.201258648,6
DeKalb County,8048548,45.23352559,12.02053524,11.84222921,0.178306027,6
DeKalb County,8048762,81.32511535,12.88454896,12.73080117,0.153747781,5
DeKalb County,8049202,30.38053546,13.02829506,13.00582956,0.022465497,9
DeKalb County,8049248,21.71967251,12.57928688,12.3883942,0.190892677,-5
DeKalb County,8049551,17.23369281,12.05133632,12.08672589,-0.035389573,5
DeKalb County,8049560,18.69870196,11.63369472,11.56924909,0.064445629,16
DeKalb County,8049701,18.66429692,12.08746734,12.42881612,-0.341348781,22
DeKalb County,8050504,17.76705764,12.47378567,12.27839331,0.195392362,9
DeKalb County,8050592,50.71099661,12.97367113,12.93241279,0.041258337,12
DeKalb County,8050598,81.53878838,11.68865945,11.60823564,0.080423801,-2
DeKalb County,8050747,17.43716778,12.64250794,12.76568843,-0.12318049,16
DeKalb County,8050852,59.50093876,12.29072877,11.71177632,0.578952443,4
DeKalb County,8050903,27.4814416,11.81119898,11.8493977,-0.038198723,8
DeKalb County,8051042,17.0967875,11.74440372,11.14186178,0.602541935,5
DeKalb County,8051063,166.1001348,12.95453822,13.31628407,-0.361745845,1
DeKalb County,8051245,44.89910601,12.64849041,12.56024446,0.088245951,12
DeKalb County,8052029,23.46894231,11.64300518,11.50287513,0.140130048,-5
DeKalb County,8052152,29.47912082,13.09079191,12.96570957,0.125082341,4
DeKalb County,8052284,17.13148929,12.36776617,12.10901093,0.258755242,4
DeKalb County,8052863,52.56977515,11.72886935,11.98292909,-0.254059739,-3
DeKalb County,8052943,12.57716373,12.55592269,12.47609978,0.079822905,-7
DeKalb County,8053102,95.24591197,11.65783914,11.98292909,-0.325089952,10
DeKalb County,8053168,17.31100028,12.9135865,12.62806706,0.285519446,28
DeKalb County,8053375,20.07539435,11.68812964,11.15625052,0.531879118,11
DeKalb County,8053384,11.90116511,12.72323339,12.59473064,0.128502759,12
DeKalb County,8053453,61.44025975,11.57039048,11.65268741,-0.082296923,12
DeKalb County,8053637,32.57342876,12.98864014,12.97502279,0.013617347,3
DeKalb County,8053685,350.6364982,12.81737922,12.89295021,-0.07557099,3
DeKalb County,8053768,23.99419925,12.94662279,12.97154049,-0.024917702,-2
DeKalb County,8054120,35.28915163,12.74810016,12.79385931,-0.045759146,4
DeKalb County,8054308,21.14120056,11.58229968,11.31873374,0.263565947,7
DeKalb County,8054378,16.07672458,12.25968709,12.56897814,-0.309291047,-7
DeKalb County,8054471,51.72504216,13.12182448,13.03898177,0.082842712,5
DeKalb County,8054749,142.2037047,12.07784299,12.14419724,-0.066354248,3
DeKalb County,8054867,19.92332058,12.5202132,12.39669301,0.123520199,7
DeKalb County,8054953,185.9752036,12.08610505,12.24047407,-0.154369026,6
DeKalb County,8054980,20.10528312,11.79452857,11.94470788,-0.150179309,5
DeKalb County,8055007,25.6865864,11.66059648,11.66992067,-0.009324184,2
DeKalb County,8055097,11.61703513,13.03041868,12.84792653,0.18249215,13
DeKalb County,8055274,19.65391185,12.70546882,12.77422334,-0.068754516,11
DeKalb County,8055284,19.42283969,12.48520541,12.5186912,-0.033485793,-2
DeKalb County,8055425,24.75954547,12.95888771,13.07107008,-0.112182372,3
DeKalb County,8055541,21.35215531,11.90678461,11.73606902,0.170715596,3
DeKalb County,8055650,17.78399876,11.63963978,11.75194237,-0.112302585,1
DeKalb County,8055799,20.93018674,12.43415114,12.58621995,-0.15206881,3
DeKalb County,8055833,19.95819443,12.76104403,12.54254488,0.218499148,14
DeKalb County,8056103,29.61358063,12.45361185,12.25008953,0.203522322,-9
DeKalb County,8056117,47.49708676,13.39035967,13.32121424,0.069145437,10
DeKalb County,8056256,28.12956567,12.82010568,12.80765263,0.01245305,23
DeKalb County,8056336,33.49424014,11.73002497,11.8277362,-0.097711239,23
DeKalb County,8056373,28.23060524,12.92535016,13.02254304,-0.097192886,5
DeKalb County,8056486,13.76292704,12.8479906,12.66032792,0.187662679,13
DeKalb County,8056663,20.84038191,12.07967675,12.14419724,-0.064520494,11
DeKalb County,8056831,23.33171654,12.70236513,12.58450908,0.11785605,5
DeKalb County,8056861,107.9730456,12.30911353,12.07254125,0.236572279,24
DeKalb County,8056876,46.63200951,11.539727,11.54151292,-0.001785926,20
DeKalb County,8056961,32.42375166,11.66202017,11.88448902,-0.222468855,38
DeKalb County,8056994,49.37868046,12.00798664,12.25008953,-0.242102888,5
DeKalb County,8057089,21.04566923,12.95356853,12.88156489,0.072003643,20
DeKalb County,8057462,12.98776345,12.49019265,12.50060619,-0.010413542,8
DeKalb County,8057470,21.43583914,13.58912933,13.50626431,0.082865021,25
DeKalb County,8057477,20.54533974,12.84037733,12.64432758,0.196049756,5
DeKalb County,8057504,28.3465522,12.91840323,12.92391244,-0.005509208,14
DeKalb County,8057654,19.17948465,11.70811719,11.69524702,0.012870166,3
DeKalb County,8057680,17.08918662,11.92510913,11.75978554,0.165323589,3
DeKalb County,8057752,17.2445469,12.87175603,12.99453001,-0.122773981,15
DeKalb County,8057824,12.76110008,12.62051988,12.59473064,0.025789245,2
DeKalb County,8057861,23.16362217,12.31171285,12.2010601,0.110652747,-6
DeKalb County,8058010,12.4009736,12.81547082,12.8967167,-0.081245881,12
DeKalb County,8058584,57.8378983,11.95210036,11.64395373,0.30814663,15
DeKalb County,8058647,18.50076554,12.88242984,13.12784831,-0.245418465,5
DeKalb County,8058688,25.9279264,11.74699544,11.59910316,0.147892277,5
DeKalb County,8058715,27.78163453,12.00386098,11.40756495,0.596296035,25
DeKalb County,8058856,32.85505163,11.60042278,11.22524339,0.37517939,28
DeKalb County,8058938,30.96027675,11.57593874,12.06681058,-0.490871838,18
DeKalb County,8058983,47.97188342,12.8250822,12.72188581,0.103196393,3
DeKalb County,8059091,42.42388507,12.94469719,13.07107008,-0.126372897,5
DeKalb County,8059118,34.73184469,11.65474073,12.1388639,-0.484123168,7
DeKalb County,8059178,8.65414396,12.71053347,12.80765263,-0.097119161,-6
DeKalb County,8059183,10.61148148,12.74730845,12.69158046,0.055727991,10
DeKalb County,8059391,18.21668974,11.72753606,12.17561344,-0.448077377,34
DeKalb County,8059471,17.20062441,11.29454522,11.91839057,-0.623845354,5
DeKalb County,8059472,20.22655006,12.25669194,12.3566455,-0.099953562,4
DeKalb County,8059804,26.49261633,11.44508146,11.6307085,-0.185627038,9
DeKalb County,8060204,20.70107351,12.429085,12.42520818,0.003876828,15
DeKalb County,8060227,34.55440971,11.78331908,11.84868316,-0.065364083,31
DeKalb County,8060258,16.22645738,11.84201299,12.04355372,-0.201540728,14
DeKalb County,8060314,26.06948185,12.70942429,12.77987307,-0.070448776,2
DeKalb County,8060350,38.18805704,11.93454084,11.8313792,0.103161645,7
DeKalb County,8060428,10.51122686,12.79245122,12.66032792,0.132123305,-8
DeKalb County,8060524,10.76293001,12.87541682,12.8144786,0.06093822,1
DeKalb County,8060632,16.86564068,11.89977836,11.77528973,0.124488628,23
DeKalb County,8060789,17.33778895,12.82873834,12.70684793,0.121890406,-3
DeKalb County,8060825,37.50476688,12.32171171,12.50246666,-0.180754948,8
DeKalb County,8060833,53.90505517,11.76815827,11.9381932,-0.170034929,5
DeKalb County,8061181,34.55463226,11.73937577,11.15625052,0.583125253,13
DeKalb County,8061196,17.20937689,11.7763903,11.40645322,0.369937082,6
DeKalb County,8061608,32.93749749,12.74634588,12.52452638,0.221819502,24
DeKalb County,8061734,84.62680493,12.94515365,13.07317313,-0.128019481,-6
DeKalb County,8062099,22.17599437,11.87822428,11.84222921,0.035995066,5
DeKalb County,8062324,27.35430541,11.54113506,11.49272276,0.048412303,20
DeKalb County,8062429,16.51563893,12.36595179,12.34583459,0.020117205,0
DeKalb County,8062436,16.18844484,11.83958913,11.52560474,0.313984392,21
DeKalb County,8062528,61.05331021,11.85866959,12.03171926,-0.17304967,-4
DeKalb County,8062618,24.14485786,12.89927363,12.8346813,0.064592327,3
DeKalb County,8062651,58.12741811,12.23524609,12.36734079,-0.132094703,5
DeKalb County,8062687,34.1143445,12.56203481,12.5058068,0.056228007,19
DeKalb County,8062957,105.1040755,12.74910923,12.76568843,-0.016579208,15
DeKalb County,8062958,102.0677518,11.83671572,11.96400108,-0.12728536,6
DeKalb County,8063245,44.84570234,11.6487347,11.6351431,0.013591599,0
DeKalb County,8063365,11.93897643,12.88339737,12.73963776,0.143759617,9
DeKalb County,8063512,31.99634561,12.01571112,11.8913619,0.124349219,25
DeKalb County,8063521,39.63826205,11.55343226,11.35040654,0.203025722,28
DeKalb County,8063545,16.89128185,12.52836479,12.4049235,0.123441284,5
DeKalb County,8063747,23.43300761,13.30458358,13.17115354,0.13343004,5
DeKalb County,8063762,153.674017,13.30059008,13.31793016,-0.017340084,6
DeKalb County,8063870,17.4634101,12.60254082,12.77987307,-0.177332253,5
DeKalb County,8064052,18.13074847,12.86236729,12.99453001,-0.132162719,2
DeKalb County,8064272,77.61833399,13.5085671,13.48839442,0.020172683,-5
DeKalb County,8064577,17.55061518,12.98697519,13.11231304,-0.125337852,15
DeKalb County,8064739,16.54296843,12.98133804,13.11231304,-0.130975004,11
DeKalb County,8065006,60.85198942,12.5069481,12.54788773,-0.040939627,1
DeKalb County,8065010,16.55774653,12.85405543,12.99453001,-0.140474575,19
DeKalb County,8065168,32.88278879,12.55057667,12.36093736,0.189639311,6
DeKalb County,8065351,22.55660913,12.89422859,12.94323671,-0.049008125,19
DeKalb County,8065496,27.28172647,11.86418618,12.41105223,-0.546866046,7
DeKalb County,8065517,16.35032959,12.97765875,13.10195657,-0.124297821,-3
DeKalb County,8065589,14.20144843,12.62272493,12.52452638,0.098198554,-4
DeKalb County,8065628,52.34238192,13.23274045,13.44444688,-0.211706423,-3
DeKalb County,8065904,23.31970576,12.96311063,12.87390202,0.089208611,-4
DeKalb County,8065937,22.51777826,11.62722955,11.68687877,-0.059649225,-8
DeKalb County,8065948,20.37286695,12.75077157,12.70684793,0.04392364,-2
DeKalb County,8065951,15.3127667,12.52446397,12.71289025,-0.188426283,23
DeKalb County,8066006,17.30015081,12.54840262,12.61120436,-0.062801741,9
DeKalb County,8066072,13.0404184,12.65913838,12.64432758,0.014810799,8
DeKalb County,8066141,9.328741147,12.73546488,13.01477817,-0.279313284,12
DeKalb County,8066155,102.5102655,12.2911248,12.50283834,-0.21171354,10
DeKalb County,8066242,50.46179008,13.20500323,13.22672339,-0.021720159,2
DeKalb County,8066257,56.30175113,12.64359136,12.72188581,-0.078294455,0
DeKalb County,8066401,101.0336103,12.53056723,12.3883942,0.142173025,18
DeKalb County,8066611,92.57165447,12.03574246,12.11176197,-0.076019509,2
DeKalb County,8066749,41.03205078,11.63242159,11.91772368,-0.285302091,14
DeKalb County,8066800,18.03768161,12.48003924,12.69158046,-0.211541218,27
DeKalb County,8066812,33.29285572,11.9292852,11.84868316,0.080602043,9
DeKalb County,8067203,13.83491728,12.1664332,12.34147728,-0.175044081,7
DeKalb County,8067242,45.16853974,11.84095562,11.9511804,-0.110224779,19
DeKalb County,8067257,27.23529443,11.85405191,12.07254125,-0.218489338,22
DeKalb County,8067409,29.21487034,12.26336481,12.25486281,0.008502003,0
DeKalb County,8067416,25.60216147,12.95621964,13.03898177,-0.082762129,-2
DeKalb County,8067442,35.82757428,11.72552486,11.65268741,0.072837452,19
DeKalb County,8067481,21.90134464,12.901567,12.92391244,-0.022345436,11
DeKalb County,8067485,18.40866791,12.90351914,12.69311774,0.210401395,14
DeKalb County,8067566,18.45572749,12.88166137,12.75708006,0.124581315,-8
DeKalb County,8067596,34.25302565,12.24665978,12.07254125,0.174118524,1
DeKalb County,8067782,13.20652659,12.96975207,12.86876062,0.100991453,8
DeKalb County,8068084,32.64223991,11.42754777,11.81303006,-0.38548229,12
DeKalb County,8068105,33.97360962,12.42334519,12.01974307,0.403602121,18
DeKalb County,8068277,16.96148057,12.02716023,11.65268741,0.374472819,37
DeKalb County,8068846,23.12263365,13.07079305,12.99430271,0.076490343,1
DeKalb County,8068861,19.95262087,11.72851405,11.55214618,0.176367874,10
DeKalb County,8068865,20.47025248,12.8004378,12.85317589,-0.052738088,10
DeKalb County,8069008,34.97087598,12.65297103,12.72188581,-0.068914777,-2
DeKalb County,8069219,55.99211344,12.04243974,11.97603035,0.066409384,10
DeKalb County,8069299,16.04541055,11.68357008,11.76756768,-0.083997603,3
DeKalb County,8069324,68.87636025,13.28581664,13.25339164,0.032424996,4
DeKalb County,8069398,53.59186772,13.08854864,13.26212532,-0.173576676,24
DeKalb County,8069413,23.65973899,12.77535759,12.7367009,0.038656692,21
